loss,accuracy,val_loss,val_accuracy
0.726902425289154,0.4594351053237915,0.2050318866968155,0.5453726053237915
0.18258611857891083,0.6021634340286255,0.14018505811691284,0.8548678159713745
0.11786425858736038,0.5978065133094788,0.12691232562065125,0.6256009340286255
0.24432724714279175,0.6459585428237915,0.16940148174762726,0.6691706776618958
0.13666780292987823,0.5872145295143127,0.1502978503704071,0.8942307829856873
