loss,accuracy,val_loss,val_accuracy
0.3932495415210724,0.8162559866905212,0.16197313368320465,0.9408053159713745
0.14790619909763336,0.9446364045143127,0.10237718373537064,0.9642428159713745
0.10058335214853287,0.961989164352417,0.10062714666128159,0.9681490659713745
0.07825805246829987,0.9720553159713745,0.08204614371061325,0.9681490659713745
0.058748483657836914,0.9797926545143127,0.07868098467588425,0.9762620329856873
