loss,accuracy,val_loss,val_accuracy
0.6869451999664307,0.5385366678237915,0.6741412281990051,0.592848539352417
0.6768893003463745,0.5707632303237915,0.6672093868255615,0.5958533883094788
0.6676549315452576,0.5945762991905212,0.6622444987297058,0.6018629670143127
0.668092668056488,0.5852614045143127,0.659042239189148,0.6066706776618958
0.6633465886116028,0.5963792204856873,0.6565538644790649,0.6057692170143127
