loss,accuracy,val_loss,val_accuracy
0.2489185333251953,0.889573335647583,0.11234676837921143,0.9588341116905212
0.08089220523834229,0.9719050526618958,0.05918470397591591,0.9780648946762085
0.04018968716263771,0.9878305196762085,0.07629764825105667,0.9741586446762085
0.023837894201278687,0.9924128651618958,0.07681809365749359,0.9762620329856873
0.018202103674411774,0.994065523147583,0.06298563629388809,0.9825721383094788
