loss,accuracy,val_loss,val_accuracy
0.49567583203315735,0.7541316151618958,0.40073633193969727,0.8218148946762085
0.27539336681365967,0.8860426545143127,0.24352312088012695,0.9035456776618958
0.16794142127037048,0.9353966116905212,0.13415035605430603,0.953125
0.12661239504814148,0.9504957795143127,0.13283148407936096,0.9528245329856873
0.10004202276468277,0.9625149965286255,0.10190929472446442,0.9630408883094788
